customer_id,account_id,tenure_months,monthly_charges,paperless_billing,payment_method,contract_proxy,internet_service,has_5g_home_internet,lines_on_account,device_payment_plan,device_term_months,device_months_remaining,device_monthly_payment,OnlineSecurity,OnlineBackup,DeviceProtection,StreamingTV,StreamingMovies,churn_risk_score,trust_baseline,patience,is_churned,repeat_contacts_30d,last_call_day_index
C0008810,A0008810,54,57.05,Yes,Electronic check,Month-to-month,No,0,2,No,0,0,0.0,No,Yes,No,Yes,No,0.289175,67.358951,0.526058,0,0,-1
C0008811,A0008811,45,24.0,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,Yes,24,8,10.0,No,Yes,Yes,Yes,No,0.229829,75.268019,0.328232,0,0,-1
C0008812,A0008812,69,30.5,Yes,Electronic check,Two year,No,0,1,Yes,24,7,10.0,Yes,Yes,Yes,No,No,0.214629,78.785435,0.183232,0,0,-1
C0008813,A0008813,34,21.27,Yes,Electronic check,Month-to-month,No,0,2,No,0,0,0.0,Yes,Yes,Yes,No,No,0.231801,68.300174,0.738914,0,0,-1
C0008814,A0008814,61,34.7,No,Credit card (automatic),Two year,No,0,0,Yes,36,10,10.0,No,No,No,Yes,Yes,0.357856,82.709377,0.536887,0,0,-1
C0008815,A0008815,66,78.84,No,Credit card (automatic),Two year,5G Home Internet,1,1,Yes,24,14,18.7,No,No,Yes,Yes,No,0.236985,60.172268,0.963393,0,0,-1
C0008816,A0008816,10,76.86,Yes,Mailed check,Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,No,No,No,No,0.278106,61.248441,0.837985,0,0,-1
C0008817,A0008817,56,53.61,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,Yes,Yes,Yes,Yes,0.136657,94.593547,0.769349,0,0,-1
C0008818,A0008818,37,62.38,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,3,Yes,36,24,12.04,No,Yes,No,Yes,No,0.296983,75.511,0.581859,1,0,-1
C0008819,A0008819,43,99.68,Yes,Credit card (automatic),One year,5G Home Internet,1,1,Yes,36,18,25.94,Yes,Yes,Yes,No,Yes,0.350277,76.551243,0.599906,0,0,-1
C0008820,A0008820,57,106.88,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,2,Yes,24,16,24.4,Yes,No,No,No,No,0.318491,58.155041,0.447715,0,0,-1
C0008821,A0008821,15,52.66,Yes,Bank transfer (automatic),Month-to-month,No,0,2,No,0,0,0.0,No,Yes,Yes,No,No,0.210893,77.371113,0.368654,1,0,-1
C0008822,A0008822,19,45.46,Yes,Credit card (automatic),One year,5G Home Internet,1,1,Yes,36,19,10.11,No,No,No,No,No,0.295486,56.85023,0.230729,1,0,-1
C0008823,A0008823,34,116.55,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,Yes,24,7,22.74,No,No,No,No,No,0.222526,68.938778,0.408406,0,0,-1
C0008824,A0008824,42,107.57,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,Yes,Yes,No,0.302478,61.095152,0.782006,0,0,-1
C0008825,A0008825,50,107.81,No,Electronic check,Month-to-month,No,0,2,Yes,36,12,10.0,Yes,No,Yes,No,Yes,0.197362,68.290945,0.605788,1,0,-1
C0008826,A0008826,54,60.09,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,5,No,0,0,0.0,No,Yes,Yes,No,Yes,0.372398,66.625504,0.668752,1,0,-1
C0008827,A0008827,43,71.51,Yes,Bank transfer (automatic),Month-to-month,No,0,2,No,0,0,0.0,No,No,No,Yes,No,0.387067,80.326928,0.624431,1,0,-1
C0008828,A0008828,64,105.01,No,Bank transfer (automatic),One year,No,0,1,Yes,24,7,23.74,Yes,No,No,No,No,0.256278,67.734581,0.696229,0,0,-1
C0008829,A0008829,8,78.44,No,Bank transfer (automatic),Two year,No,0,1,Yes,24,16,20.03,No,Yes,Yes,No,Yes,0.21489,68.421328,0.533348,1,0,-1
C0008830,A0008830,65,55.66,No,Bank transfer (automatic),Two year,5G Home Internet,1,4,Yes,24,9,10.49,Yes,No,No,No,No,0.136519,71.617928,0.425867,1,0,-1
C0008831,A0008831,10,119.04,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,3,Yes,36,8,15.96,No,No,Yes,Yes,No,0.483825,89.382693,0.804287,1,0,-1
C0008832,A0008832,33,87.79,Yes,Bank transfer (automatic),Two year,No,0,4,Yes,24,4,19.76,Yes,Yes,Yes,Yes,No,0.311418,93.827622,0.524095,0,0,-1
C0008833,A0008833,9,33.23,No,Electronic check,Month-to-month,5G Home Internet,1,2,Yes,24,8,10.0,No,No,No,Yes,No,0.247738,61.75742,0.342236,1,0,-1
C0008834,A0008834,30,29.04,No,Credit card (automatic),Month-to-month,No,0,1,Yes,24,8,10.0,No,No,No,Yes,Yes,0.22875,64.082187,0.542363,0,0,-1
C0008835,A0008835,14,98.19,No,Electronic check,Month-to-month,No,0,3,No,0,0,0.0,No,No,Yes,No,No,0.175323,73.898307,0.708653,1,0,-1
C0008836,A0008836,8,46.49,No,Credit card (automatic),Month-to-month,5G Home Internet,1,1,Yes,24,16,10.0,Yes,No,No,Yes,No,0.348182,77.622135,0.978319,0,0,-1
C0008837,A0008837,24,66.57,Yes,Credit card (automatic),Month-to-month,No,0,1,Yes,24,13,10.0,No,Yes,No,No,No,0.31017,93.059539,0.834513,0,0,-1
C0008838,A0008838,42,27.32,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,2,Yes,36,7,10.0,No,No,Yes,Yes,No,0.22498,67.171726,0.562468,0,0,-1
C0008839,A0008839,0,29.96,No,Electronic check,Month-to-month,No,0,2,No,0,0,0.0,No,No,No,Yes,No,0.307808,77.594458,0.544741,0,0,-1
C0008840,A0008840,30,97.75,No,Electronic check,Two year,No,0,3,Yes,24,7,31.18,No,No,No,Yes,No,0.327587,74.455339,0.428259,1,0,-1
C0008841,A0008841,8,104.15,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,3,Yes,36,24,22.1,No,No,No,Yes,No,0.298836,67.162581,0.300601,1,0,-1
C0008842,A0008842,5,73.03,Yes,Electronic check,Month-to-month,No,0,3,No,0,0,0.0,No,No,No,No,No,0.434321,70.330705,0.659832,0,0,-1
C0008843,A0008843,5,26.12,Yes,Credit card (automatic),Two year,5G Home Internet,1,2,Yes,36,27,10.0,No,Yes,Yes,Yes,No,0.242286,68.165869,0.448606,0,0,-1
C0008844,A0008844,25,41.65,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,2,Yes,30,5,10.0,No,No,Yes,No,Yes,0.138996,56.336569,0.225024,0,0,-1
C0008845,A0008845,39,59.07,Yes,Credit card (automatic),Month-to-month,No,0,1,No,0,0,0.0,Yes,No,Yes,No,No,0.308247,98.0,0.154031,0,0,-1
C0008846,A0008846,29,115.72,No,Credit card (automatic),One year,5G Home Internet,1,2,Yes,24,12,22.62,No,No,No,No,No,0.247111,88.945571,0.743238,0,0,-1
C0008847,A0008847,46,59.04,Yes,Credit card (automatic),Month-to-month,No,0,1,Yes,36,14,13.79,No,No,Yes,Yes,No,0.270409,91.177792,0.376722,1,0,-1
C0008848,A0008848,34,108.01,Yes,Electronic check,Month-to-month,5G Home Internet,1,4,No,0,0,0.0,No,No,No,Yes,Yes,0.323069,65.658357,0.168626,1,0,-1
C0008849,A0008849,47,95.14,Yes,Credit card (automatic),Month-to-month,No,0,1,Yes,24,7,26.31,No,Yes,No,No,Yes,0.176636,61.949079,0.244029,0,0,-1
C0008850,A0008850,61,53.02,Yes,Electronic check,Month-to-month,No,0,3,Yes,30,8,10.0,No,No,Yes,No,No,0.137304,87.666105,0.747252,0,0,-1
C0008851,A0008851,15,32.38,Yes,Credit card (automatic),Two year,No,0,3,Yes,24,13,10.0,Yes,No,No,No,Yes,0.344192,61.882122,0.368686,1,0,-1
C0008852,A0008852,5,100.81,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,2,Yes,36,33,28.58,No,No,No,No,No,0.289137,96.544496,0.419646,0,0,-1
C0008853,A0008853,7,21.43,No,Electronic check,Month-to-month,No,0,1,No,0,0,0.0,No,No,No,No,Yes,0.412604,73.506413,0.365493,0,0,-1
C0008854,A0008854,32,83.91,Yes,Mailed check,Month-to-month,5G Home Internet,1,4,Yes,30,16,30.07,Yes,No,No,Yes,No,0.35074,94.636145,0.769985,0,0,-1
C0008855,A0008855,33,54.99,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,4,No,0,0,0.0,No,No,Yes,No,No,0.292996,49.646323,0.874812,0,0,-1
C0008856,A0008856,5,55.97,Yes,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,Yes,No,No,No,No,0.159339,66.884418,0.455387,0,0,-1
C0008857,A0008857,54,52.94,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,Yes,30,15,12.99,No,No,No,No,Yes,0.445544,89.070302,0.258776,0,0,-1
C0008858,A0008858,71,43.84,No,Electronic check,One year,5G Home Internet,1,3,Yes,36,26,13.83,No,No,No,No,No,0.08923,68.69196,0.735722,0,0,-1
C0008859,A0008859,2,75.55,No,Bank transfer (automatic),Month-to-month,No,0,2,No,0,0,0.0,Yes,No,No,Yes,No,0.265048,73.372019,0.596922,0,0,-1
C0008860,A0008860,9,62.27,No,Bank transfer (automatic),Month-to-month,No,0,1,Yes,36,31,13.3,No,Yes,Yes,No,No,0.173685,71.524544,0.142146,1,0,-1
C0008861,A0008861,8,57.88,Yes,Electronic check,Two year,5G Home Internet,1,1,Yes,24,19,14.98,Yes,No,No,No,No,0.273611,57.206452,0.75319,0,0,-1
C0008862,A0008862,13,67.7,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,Yes,30,11,21.15,Yes,Yes,No,Yes,No,0.287829,65.326581,0.693316,0,0,-1
C0008863,A0008863,59,54.54,Yes,Bank transfer (automatic),One year,5G Home Internet,1,1,Yes,36,12,11.13,No,No,Yes,No,No,0.197759,88.343228,0.465307,0,0,-1
C0008864,A0008864,34,103.39,Yes,Credit card (automatic),Two year,5G Home Internet,1,1,Yes,24,14,23.64,Yes,No,Yes,No,No,0.173658,52.496124,0.818596,0,0,-1
C0008865,A0008865,9,86.29,Yes,Credit card (automatic),Month-to-month,No,0,1,No,0,0,0.0,No,Yes,Yes,No,No,0.233844,67.916426,0.92138,0,0,-1
C0008866,A0008866,13,69.91,Yes,Bank transfer (automatic),Month-to-month,No,0,0,Yes,24,13,15.78,No,No,No,No,No,0.275393,74.550595,0.460058,0,0,-1
C0008867,A0008867,1,109.93,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,0,Yes,30,26,40.22,Yes,No,Yes,Yes,No,0.319469,62.773031,0.661263,0,0,-1
C0008868,A0008868,20,41.94,Yes,Bank transfer (automatic),Month-to-month,No,0,2,Yes,24,14,10.0,Yes,No,No,No,No,0.312509,77.626528,0.24339,0,0,-1
C0008869,A0008869,13,30.97,No,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,No,Yes,Yes,Yes,0.227228,86.511754,0.455919,0,0,-1
C0008870,A0008870,25,21.5,No,Credit card (automatic),Month-to-month,No,0,0,Yes,36,14,10.0,No,Yes,No,No,Yes,0.203332,79.174108,0.879502,0,0,-1
C0008871,A0008871,28,98.47,No,Mailed check,Month-to-month,5G Home Internet,1,2,No,0,0,0.0,Yes,No,No,Yes,No,0.397971,80.786352,0.367332,0,0,-1
C0008872,A0008872,48,48.44,Yes,Electronic check,Two year,No,0,1,Yes,24,7,10.75,Yes,No,Yes,No,Yes,0.13766,64.582528,0.358797,0,0,-1
C0008873,A0008873,8,88.78,No,Bank transfer (automatic),Two year,5G Home Internet,1,1,Yes,24,17,17.08,No,No,No,Yes,No,0.336722,70.029479,0.449015,0,0,-1
C0008874,A0008874,42,51.54,Yes,Mailed check,Two year,No,0,5,Yes,30,11,18.86,No,No,No,Yes,No,0.204683,67.022082,0.454873,0,0,-1
C0008875,A0008875,0,35.63,Yes,Credit card (automatic),Two year,5G Home Internet,1,2,Yes,36,27,10.0,No,No,Yes,No,No,0.293536,80.408919,0.75248,0,0,-1
C0008876,A0008876,6,61.39,Yes,Electronic check,Two year,5G Home Internet,1,1,Yes,30,12,13.82,No,No,No,Yes,No,0.390252,89.424832,0.919494,1,0,-1
C0008877,A0008877,48,74.06,Yes,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,Yes,No,No,No,Yes,0.268695,76.975607,0.600181,0,0,-1
C0008878,A0008878,24,58.21,Yes,Electronic check,One year,No,0,3,Yes,24,8,20.41,No,Yes,Yes,Yes,No,0.321452,61.86536,0.797172,0,0,-1
C0008879,A0008879,5,88.78,No,Bank transfer (automatic),One year,5G Home Internet,1,1,Yes,24,15,15.07,No,No,No,Yes,No,0.284829,45.84875,0.031417,0,0,-1
C0008880,A0008880,17,60.27,No,Mailed check,Month-to-month,No,0,1,Yes,36,15,10.69,Yes,No,No,Yes,No,0.293283,74.255102,0.192417,0,0,-1
C0008881,A0008881,40,44.95,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,Yes,No,Yes,Yes,0.276229,81.151726,0.531948,0,0,-1
C0008882,A0008882,55,78.82,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,3,No,0,0,0.0,Yes,Yes,No,No,No,0.310816,61.94979,0.763279,0,0,-1
C0008883,A0008883,28,42.36,Yes,Bank transfer (automatic),One year,5G Home Internet,1,2,Yes,24,6,10.0,Yes,No,No,No,No,0.22356,72.270888,0.578068,0,0,-1
C0008884,A0008884,7,80.27,Yes,Mailed check,Month-to-month,No,0,1,Yes,36,17,19.45,No,Yes,Yes,No,No,0.232805,57.364665,0.223747,1,0,-1
C0008885,A0008885,16,58.72,No,Bank transfer (automatic),Two year,No,0,1,Yes,24,17,12.87,Yes,No,Yes,No,No,0.206077,75.27805,0.260057,0,0,-1
C0008886,A0008886,8,77.26,Yes,Mailed check,Month-to-month,No,0,4,No,0,0,0.0,Yes,Yes,No,Yes,Yes,0.346992,52.859823,0.548045,0,0,-1
C0008887,A0008887,6,49.21,Yes,Bank transfer (automatic),Month-to-month,No,0,2,No,0,0,0.0,No,No,No,No,Yes,0.482184,79.430556,0.525968,0,0,-1
C0008888,A0008888,25,20.11,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,2,Yes,24,9,10.0,No,No,No,No,No,0.367848,64.806517,0.246766,0,0,-1
C0008889,A0008889,44,71.68,No,Credit card (automatic),Two year,No,0,5,Yes,30,4,16.97,No,No,Yes,No,No,0.340568,75.659821,0.537523,0,0,-1
C0008890,A0008890,9,56.34,Yes,Credit card (automatic),Month-to-month,No,0,2,No,0,0,0.0,No,No,No,No,No,0.214073,70.626223,0.519844,1,0,-1
C0008891,A0008891,36,65.72,No,Bank transfer (automatic),Month-to-month,No,0,1,Yes,24,3,10.0,Yes,Yes,Yes,No,No,0.104592,82.274929,0.453299,0,0,-1
C0008892,A0008892,43,63.45,Yes,Credit card (automatic),Month-to-month,No,0,1,Yes,24,8,14.67,No,Yes,Yes,No,Yes,0.06838,82.846339,0.537235,0,0,-1
C0008893,A0008893,45,38.09,Yes,Mailed check,Month-to-month,5G Home Internet,1,5,No,0,0,0.0,No,No,Yes,Yes,Yes,0.029193,69.31194,0.348674,0,0,-1
C0008894,A0008894,1,55.36,Yes,Electronic check,Month-to-month,No,0,1,Yes,30,11,17.21,Yes,No,No,No,No,0.273211,93.992594,0.879833,0,0,-1
C0008895,A0008895,22,68.96,No,Bank transfer (automatic),Month-to-month,No,0,1,Yes,36,35,11.32,Yes,Yes,No,No,No,0.202795,75.743083,0.155606,0,0,-1
C0008896,A0008896,4,78.1,Yes,Bank transfer (automatic),Month-to-month,No,0,1,No,0,0,0.0,Yes,No,No,No,No,0.296461,49.363321,0.451997,1,0,-1
C0008897,A0008897,8,72.16,Yes,Credit card (automatic),Month-to-month,No,0,2,Yes,24,22,11.89,No,No,No,No,No,0.324764,63.917965,0.471618,0,0,-1
C0008898,A0008898,10,38.88,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,1,Yes,30,21,12.91,No,No,No,Yes,No,0.232953,56.764052,0.668988,1,0,-1
C0008899,A0008899,11,42.06,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,No,Yes,No,0.202644,58.730998,0.254922,0,0,-1
C0008900,A0008900,7,68.73,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,No,0,0,0.0,Yes,No,No,No,No,0.38709,68.227367,0.683301,1,0,-1
C0008901,A0008901,8,93.58,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,5,Yes,24,13,17.01,No,No,No,No,No,0.319734,62.687079,0.82521,0,0,-1
C0008902,A0008902,51,68.16,Yes,Electronic check,Two year,No,0,1,Yes,24,11,15.58,Yes,No,Yes,No,No,0.278299,73.404792,0.499966,0,0,-1
C0008903,A0008903,39,67.0,Yes,Electronic check,Two year,No,0,4,Yes,24,20,15.74,No,No,Yes,Yes,Yes,0.288442,64.396891,0.560182,0,0,-1
C0008904,A0008904,22,73.91,Yes,Electronic check,Month-to-month,No,0,2,Yes,36,10,26.85,Yes,No,No,No,No,0.353447,93.893698,0.024998,1,0,-1
C0008905,A0008905,64,72.11,Yes,Electronic check,Month-to-month,5G Home Internet,1,1,Yes,30,15,14.14,No,Yes,No,No,No,0.229645,76.949011,0.151185,0,0,-1
C0008906,A0008906,9,85.65,Yes,Credit card (automatic),Month-to-month,No,0,2,Yes,36,24,17.99,No,Yes,No,No,No,0.362776,49.604124,0.693322,0,0,-1
C0008907,A0008907,12,48.88,No,Bank transfer (automatic),Month-to-month,No,0,1,Yes,24,13,12.38,No,No,No,No,No,0.331211,78.076073,0.385402,1,0,-1
C0008908,A0008908,38,74.14,Yes,Bank transfer (automatic),Month-to-month,No,0,2,No,0,0,0.0,No,No,No,No,No,0.409847,72.152266,0.410144,0,0,-1
C0008909,A0008909,14,52.54,Yes,Electronic check,One year,5G Home Internet,1,1,Yes,36,8,11.36,No,Yes,No,No,No,0.415331,52.632729,0.255571,0,0,-1
C0008910,A0008910,6,29.06,Yes,Bank transfer (automatic),Month-to-month,No,0,1,Yes,36,25,10.0,No,Yes,No,Yes,No,0.335387,65.116129,0.573127,0,0,-1
C0008911,A0008911,12,25.2,Yes,Bank transfer (automatic),Month-to-month,No,0,4,Yes,30,25,10.0,Yes,No,Yes,No,No,0.37832,70.075098,0.910116,0,0,-1
C0008912,A0008912,16,22.29,Yes,Mailed check,Month-to-month,No,0,4,Yes,24,10,10.0,Yes,No,No,No,No,0.275061,70.436408,0.254212,0,0,-1
C0008913,A0008913,35,56.8,Yes,Electronic check,Two year,No,0,1,Yes,24,11,13.83,No,No,Yes,No,No,0.343285,55.571159,0.810393,1,0,-1
C0008914,A0008914,21,36.41,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,0,Yes,36,19,10.0,Yes,No,No,No,No,0.155794,84.32589,0.581277,0,0,-1
C0008915,A0008915,21,32.27,No,Electronic check,Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,Yes,Yes,Yes,No,0.391551,76.362739,0.699678,0,0,-1
C0008916,A0008916,1,31.43,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,2,Yes,24,13,10.0,No,No,No,Yes,No,0.289701,81.407137,0.302543,1,0,-1
C0008917,A0008917,16,22.73,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,No,No,No,0.175712,72.039071,0.750203,0,0,-1
C0008918,A0008918,8,48.93,No,Electronic check,Month-to-month,No,0,1,No,0,0,0.0,Yes,No,Yes,No,No,0.35096,68.442401,0.425969,0,0,-1
C0008919,A0008919,48,89.68,No,Electronic check,Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,Yes,No,No,No,0.379458,81.806965,0.28925,0,0,-1
C0008920,A0008920,41,69.23,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,Yes,24,10,25.78,No,Yes,No,No,No,0.293844,72.540994,0.751199,0,0,-1
C0008921,A0008921,23,24.84,Yes,Electronic check,Two year,5G Home Internet,1,2,Yes,24,5,10.0,No,Yes,Yes,No,No,0.251386,80.463691,0.372846,1,0,-1
C0008922,A0008922,36,42.48,No,Bank transfer (automatic),One year,No,0,2,Yes,30,14,11.59,No,No,No,No,No,0.098339,77.40361,0.414372,0,0,-1
C0008923,A0008923,10,58.63,Yes,Electronic check,One year,No,0,1,Yes,24,16,19.59,No,Yes,No,No,No,0.268335,71.810615,0.066515,1,0,-1
C0008924,A0008924,14,31.13,No,Electronic check,Month-to-month,5G Home Internet,1,2,Yes,30,27,10.0,Yes,No,Yes,No,No,0.419286,89.794396,0.399668,1,0,-1
C0008925,A0008925,14,57.25,Yes,Bank transfer (automatic),Two year,5G Home Internet,1,1,Yes,30,27,10.0,No,No,Yes,No,Yes,0.224454,85.501895,0.541637,0,0,-1
C0008926,A0008926,14,53.44,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,3,Yes,30,10,16.86,No,No,No,No,No,0.225896,84.655432,0.563031,0,0,-1
C0008927,A0008927,47,76.41,Yes,Mailed check,Month-to-month,No,0,1,No,0,0,0.0,No,No,Yes,Yes,No,0.375914,65.105138,0.611964,1,0,-1
C0008928,A0008928,67,64.32,Yes,Electronic check,Two year,No,0,0,Yes,24,10,17.64,No,No,No,Yes,No,0.140386,53.693498,0.054124,0,0,-1
C0008929,A0008929,21,62.12,Yes,Mailed check,One year,5G Home Internet,1,1,Yes,30,18,18.15,Yes,No,No,No,No,0.224927,67.635405,0.726614,0,0,-1
C0008930,A0008930,16,32.28,Yes,Electronic check,One year,No,0,1,Yes,30,17,10.0,Yes,Yes,Yes,Yes,No,0.337156,66.553926,0.361153,0,0,-1
C0008931,A0008931,34,30.99,No,Electronic check,Two year,No,0,4,Yes,30,25,10.0,No,No,No,Yes,No,0.344451,92.189883,0.535899,0,0,-1
C0008932,A0008932,6,81.93,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,Yes,No,Yes,Yes,No,0.167871,43.354463,0.184806,0,0,-1
C0008933,A0008933,7,72.23,No,Credit card (automatic),Month-to-month,No,0,1,Yes,24,21,16.09,No,No,No,Yes,No,0.350361,95.707795,0.893186,0,0,-1
C0008934,A0008934,69,63.64,No,Credit card (automatic),Month-to-month,No,0,2,No,0,0,0.0,No,No,No,Yes,Yes,0.348253,78.399549,0.71997,0,0,-1
C0008935,A0008935,45,102.16,No,Bank transfer (automatic),Month-to-month,No,0,1,Yes,24,9,14.86,No,No,Yes,No,No,0.214813,79.580525,0.267389,0,0,-1
C0008936,A0008936,68,79.7,No,Credit card (automatic),Two year,No,0,3,Yes,36,19,27.65,No,No,Yes,No,No,0.274802,93.727088,0.694834,0,0,-1
C0008937,A0008937,1,31.11,Yes,Bank transfer (automatic),Month-to-month,No,0,2,Yes,36,18,10.0,Yes,No,Yes,No,No,0.356806,93.173887,0.47283,0,0,-1
C0008938,A0008938,10,66.6,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,4,No,0,0,0.0,No,No,No,No,No,0.252189,78.470843,0.658145,1,0,-1
C0008939,A0008939,15,21.96,Yes,Credit card (automatic),Two year,5G Home Internet,1,1,Yes,36,20,10.0,No,No,Yes,No,Yes,0.132201,75.517793,0.736273,0,0,-1
C0008940,A0008940,59,78.33,No,Bank transfer (automatic),Two year,No,0,2,Yes,36,14,25.45,Yes,No,Yes,No,No,0.33967,78.014794,0.339592,1,0,-1
C0008941,A0008941,4,58.85,Yes,Electronic check,Two year,5G Home Internet,1,5,Yes,36,26,13.17,Yes,No,Yes,Yes,No,0.386422,77.360711,0.7646,1,0,-1
C0008942,A0008942,1,25.14,Yes,Credit card (automatic),Month-to-month,No,0,5,No,0,0,0.0,Yes,Yes,Yes,No,No,0.299396,75.289189,0.59089,0,0,-1
C0008943,A0008943,3,28.7,Yes,Credit card (automatic),Month-to-month,No,0,1,Yes,24,12,10.0,No,Yes,Yes,No,No,0.236899,80.271027,0.729624,0,0,-1
C0008944,A0008944,42,52.91,Yes,Bank transfer (automatic),Two year,No,0,1,Yes,36,17,10.0,No,Yes,No,No,No,0.274911,64.662477,0.578613,0,0,-1
C0008945,A0008945,40,62.22,Yes,Mailed check,One year,No,0,1,Yes,24,10,13.01,Yes,No,No,No,No,0.189238,80.664596,0.214443,1,0,-1
C0008946,A0008946,33,30.74,Yes,Mailed check,Month-to-month,No,0,1,No,0,0,0.0,Yes,No,Yes,No,Yes,0.104043,58.939952,0.426538,0,0,-1
C0008947,A0008947,8,24.37,Yes,Credit card (automatic),Two year,No,0,2,Yes,30,11,10.0,No,Yes,No,Yes,No,0.347453,72.0575,0.645772,1,0,-1
C0008948,A0008948,38,44.51,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,2,No,0,0,0.0,Yes,No,Yes,No,Yes,0.360793,79.003728,0.8175,1,0,-1
C0008949,A0008949,18,92.06,Yes,Bank transfer (automatic),Month-to-month,5G Home Internet,1,1,Yes,24,15,26.69,Yes,No,No,No,No,0.349114,48.160282,0.14644,1,0,-1
C0008950,A0008950,9,86.2,Yes,Electronic check,Month-to-month,No,0,2,No,0,0,0.0,No,No,Yes,No,Yes,0.280862,47.783796,0.13259,0,0,-1
C0008951,A0008951,10,71.01,No,Electronic check,Month-to-month,5G Home Internet,1,2,No,0,0,0.0,No,Yes,No,Yes,No,0.402894,75.275882,0.490635,0,0,-1
C0008952,A0008952,16,45.25,No,Credit card (automatic),Month-to-month,No,0,0,Yes,36,27,10.0,Yes,Yes,No,No,No,0.281734,51.289431,0.388067,1,0,-1
C0008953,A0008953,11,49.75,Yes,Mailed check,Month-to-month,No,0,1,No,0,0,0.0,No,No,No,No,No,0.282486,72.970744,0.282347,1,0,-1
C0008954,A0008954,60,58.64,No,Credit card (automatic),Month-to-month,No,0,4,No,0,0,0.0,No,Yes,No,No,No,0.01,66.071067,0.522161,0,0,-1
C0008955,A0008955,20,29.69,Yes,Electronic check,Month-to-month,No,0,1,No,0,0,0.0,Yes,No,No,Yes,No,0.246923,77.192618,0.283887,0,0,-1
C0008956,A0008956,21,30.03,Yes,Electronic check,Two year,No,0,3,Yes,36,10,10.0,No,No,Yes,No,No,0.091702,83.855975,0.755974,0,0,-1
C0008957,A0008957,29,89.86,No,Mailed check,Two year,No,0,1,Yes,24,15,16.96,No,No,Yes,No,No,0.394965,55.67738,0.585009,0,0,-1
C0008958,A0008958,24,77.13,Yes,Mailed check,Month-to-month,No,0,1,No,0,0,0.0,Yes,No,No,Yes,Yes,0.276189,87.974942,0.638535,0,0,-1
C0008959,A0008959,8,33.63,Yes,Credit card (automatic),Month-to-month,No,0,3,Yes,36,27,10.0,No,No,No,No,Yes,0.391178,71.368316,0.541008,1,0,-1
C0008960,A0008960,28,60.61,No,Electronic check,Two year,No,0,1,Yes,24,16,17.3,No,Yes,Yes,Yes,No,0.168253,80.358472,0.344099,1,0,-1
C0008961,A0008961,1,42.36,No,Bank transfer (automatic),One year,5G Home Internet,1,3,Yes,36,14,10.0,No,No,No,No,Yes,0.273669,90.855065,0.305265,1,0,-1
C0008962,A0008962,13,51.56,Yes,Credit card (automatic),Month-to-month,No,0,1,No,0,0,0.0,No,No,Yes,No,No,0.23274,77.156375,0.50208,0,0,-1
C0008963,A0008963,45,75.2,Yes,Credit card (automatic),Month-to-month,5G Home Internet,1,1,No,0,0,0.0,No,No,No,No,No,0.066394,69.389817,0.727283,0,0,-1
C0008964,A0008964,26,82.34,No,Credit card (automatic),Two year,No,0,1,Yes,36,27,13.44,No,Yes,No,No,Yes,0.390335,70.825717,0.817073,0,0,-1
